,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.22782772779464722,0.6775130033493042,5.887356451239611e-07,0.29253995418548584,0.6753404140472412,-0.03634040057659149,0.37161627411842346,0.6350133419036865,-0.05371248722076416,0.43516889214515686,0.5901138782501221,-0.0680941566824913,0.47195494174957275,0.5443217158317566,-0.08113233745098114,0.33021676540374756,0.46744242310523987,-0.0310006495565176,0.38837411999702454,0.44933950901031494,-0.06047486141324043,0.43526124954223633,0.4576525092124939,-0.08349683880805969,0.4683364927768707,0.47844743728637695,-0.0967174619436264,0.3041512370109558,0.41539162397384644,-0.03341396898031235,0.35284778475761414,0.305133581161499,-0.050951018929481506,0.385017454624176,0.23734401166439056,-0.06296145915985107,0.4093805253505707,0.17744037508964539,-0.07048545777797699,0.2695140242576599,0.39261481165885925,-0.0417061522603035,0.2916297912597656,0.27558547258377075,-0.06556800752878189,0.3138732314109802,0.20274929702281952,-0.08063247054815292,0.3316674530506134,0.1419174075126648,-0.08883572369813919,0.22581526637077332,0.39951133728027344,-0.05338920280337334,0.21270506083965302,0.2966157793998718,-0.0775897353887558,0.21150976419448853,0.225616917014122,-0.08647885918617249,0.21377362310886383,0.163283109664917,-0.09016688913106918
1,0.22804559767246246,0.6897632479667664,5.67593815503642e-07,0.30404600501060486,0.6774611473083496,-0.025974707677960396,0.3804052770137787,0.6397550106048584,-0.04269491508603096,0.44501686096191406,0.5950588583946228,-0.061502039432525635,0.47569745779037476,0.5438560843467712,-0.07904323935508728,0.33123937249183655,0.4769740104675293,-0.008871963247656822,0.39198756217956543,0.45425650477409363,-0.04578058794140816,0.43577051162719727,0.45923280715942383,-0.07613030821084976,0.468537300825119,0.4746025502681732,-0.09205540269613266,0.30900612473487854,0.42635267972946167,-0.018731456249952316,0.35617387294769287,0.3173370957374573,-0.04105580970644951,0.39144688844680786,0.24415095150470734,-0.05731528252363205,0.41949862241744995,0.17418783903121948,-0.0664692297577858,0.27663666009902954,0.4019584059715271,-0.03578219935297966,0.2993394136428833,0.2843906581401825,-0.06371035426855087,0.3207443952560425,0.2104783058166504,-0.07666130363941193,0.33863434195518494,0.14712798595428467,-0.08057282119989395,0.2353769838809967,0.402450293302536,-0.056076232343912125,0.2231065183877945,0.3018372356891632,-0.07900872081518173,0.22300592064857483,0.23064713180065155,-0.08239594101905823,0.22693991661071777,0.16898494958877563,-0.08069678395986557
2,0.2282802164554596,0.6931992769241333,6.008708623994607e-07,0.30632996559143066,0.6778653860092163,-0.026664769276976585,0.3835432827472687,0.6412242650985718,-0.04333645477890968,0.4493860900402069,0.5962556600570679,-0.06189253553748131,0.48101186752319336,0.5411669611930847,-0.07892180979251862,0.3337067663669586,0.47702157497406006,-0.006998085416853428,0.397863507270813,0.45396894216537476,-0.04328961297869682,0.44194307923316956,0.46327221393585205,-0.07382761687040329,0.4724043905735016,0.48361867666244507,-0.08969853073358536,0.3090702295303345,0.4249477982521057,-0.016335338354110718,0.357227087020874,0.31307244300842285,-0.03694814443588257,0.39290958642959595,0.24275891482830048,-0.05294441804289818,0.42097076773643494,0.1757664978504181,-0.06240527704358101,0.2751588821411133,0.40042078495025635,-0.033294592052698135,0.29964596033096313,0.2842503488063812,-0.0597258098423481,0.32272639870643616,0.2097400426864624,-0.07357752323150635,0.34163400530815125,0.1460247039794922,-0.07866089046001434,0.23273290693759918,0.4020371735095978,-0.05365193262696266,0.22132807970046997,0.2979087829589844,-0.07568112015724182,0.22183728218078613,0.22662991285324097,-0.07950553297996521,0.2268269956111908,0.16487067937850952,-0.07850609719753265
3,0.23433277010917664,0.6998494267463684,5.483250902216241e-07,0.312063604593277,0.6840881705284119,-0.024143869057297707,0.3881073296070099,0.6479666233062744,-0.04242940619587898,0.45432907342910767,0.6110630631446838,-0.06370712071657181,0.4951220750808716,0.5642685890197754,-0.08352337777614594,0.34190383553504944,0.48259201645851135,-0.007364781107753515,0.4084107279777527,0.46489036083221436,-0.04803662747144699,0.4500751197338104,0.48066622018814087,-0.08119753003120422,0.47748589515686035,0.5063392519950867,-0.09766586124897003,0.3189623951911926,0.4320388734340668,-0.018283700570464134,0.3678969144821167,0.32362276315689087,-0.04088661074638367,0.40308859944343567,0.25012728571891785,-0.056389231234788895,0.4290411174297333,0.18065592646598816,-0.06470683217048645,0.28628531098365784,0.4092150330543518,-0.03686155378818512,0.3086755871772766,0.28951334953308105,-0.06406824290752411,0.3298094570636749,0.21350383758544922,-0.07527884840965271,0.3468896150588989,0.14870941638946533,-0.07766585797071457,0.24606609344482422,0.4115836024284363,-0.058724064379930496,0.2344898283481598,0.30929750204086304,-0.08119304478168488,0.23399962484836578,0.2374735176563263,-0.08309081941843033,0.23731018602848053,0.17389526963233948,-0.07965794205665588
4,0.23706713318824768,0.7027091979980469,5.91593163790094e-07,0.3147115111351013,0.6852623820304871,-0.02317045070230961,0.39024803042411804,0.6494399309158325,-0.03978607431054115,0.45586878061294556,0.6089871525764465,-0.0593017153441906,0.4937078356742859,0.556232213973999,-0.077293261885643,0.3439115285873413,0.48364800214767456,-0.0035721834283322096,0.4076727330684662,0.4684654772281647,-0.04066779464483261,0.45166969299316406,0.4842549264431,-0.07258737832307816,0.4818289875984192,0.5068431496620178,-0.08935093879699707,0.3200726807117462,0.4314482808113098,-0.015215175226330757,0.36920955777168274,0.32012903690338135,-0.036099452525377274,0.4048391282558441,0.24784359335899353,-0.0520026832818985,0.43154340982437134,0.1788536012172699,-0.061249278485774994,0.2860286235809326,0.4072624146938324,-0.03443937748670578,0.3093307912349701,0.28919869661331177,-0.06103584170341492,0.33040058612823486,0.21296587586402893,-0.07389582693576813,0.34698784351348877,0.14653527736663818,-0.07805579900741577,0.24352237582206726,0.40882471203804016,-0.05682511255145073,0.23362648487091064,0.3036026060581207,-0.07902909815311432,0.2325163185596466,0.23283886909484863,-0.08150184899568558,0.2348099946975708,0.16962161660194397,-0.07918612658977509
5,0.2377517819404602,0.7063448429107666,5.738437494073878e-07,0.31687507033348083,0.6884943246841431,-0.022247079759836197,0.39101454615592957,0.6513615846633911,-0.03819815441966057,0.45509034395217896,0.6125743985176086,-0.05751882120966911,0.4955221116542816,0.5647827386856079,-0.07565736025571823,0.34597933292388916,0.4876806139945984,-0.0007508961716666818,0.40686964988708496,0.47071167826652527,-0.03792818263173103,0.45039403438568115,0.48319196701049805,-0.0706680417060852,0.4818769693374634,0.5037919282913208,-0.08818769454956055,0.3209429383277893,0.4348599910736084,-0.012693187221884727,0.36902207136154175,0.32395488023757935,-0.03379436209797859,0.4042647182941437,0.25059035420417786,-0.05066452920436859,0.4313351511955261,0.18068423867225647,-0.06070204824209213,0.28614872694015503,0.4100582003593445,-0.032265130430459976,0.3091124892234802,0.29141053557395935,-0.05884811282157898,0.32898271083831787,0.21642112731933594,-0.07197259366512299,0.3453342616558075,0.15106162428855896,-0.07629167288541794,0.24348783493041992,0.411356657743454,-0.05497417598962784,0.23334556818008423,0.30626577138900757,-0.07642443478107452,0.23231227695941925,0.23608823120594025,-0.07855861634016037,0.23475369811058044,0.1739223301410675,-0.07621121406555176
6,0.2373054474592209,0.7108718156814575,5.994598382130789e-07,0.3167983889579773,0.6908951997756958,-0.02342100441455841,0.39210695028305054,0.6538136601448059,-0.04027426987886429,0.45696836709976196,0.6131027936935425,-0.06032748147845268,0.4961373209953308,0.5613741278648376,-0.07886401563882828,0.34404855966567993,0.4888826906681061,-0.0010285989847034216,0.4070885181427002,0.4715394079685211,-0.03826508671045303,0.4513576030731201,0.4855096936225891,-0.07086776942014694,0.4826655089855194,0.5075287222862244,-0.08814601600170135,0.3188639283180237,0.43664565682411194,-0.012631998397409916,0.3666948080062866,0.32408422231674194,-0.03305242583155632,0.4017745852470398,0.25122755765914917,-0.04919898509979248,0.4284549355506897,0.180546373128891,-0.05878578498959541,0.28395310044288635,0.4125954508781433,-0.03211252763867378,0.30689215660095215,0.2940896451473236,-0.058177098631858826,0.3267374336719513,0.21825671195983887,-0.07067251205444336,0.3423703908920288,0.15153339505195618,-0.07466034591197968,0.24106158316135406,0.4138840138912201,-0.05490829423069954,0.23044611513614655,0.30876368284225464,-0.07633151113986969,0.22905594110488892,0.238783061504364,-0.07822153717279434,0.23096558451652527,0.1762481927871704,-0.07558178156614304
7,0.23217369616031647,0.7089413404464722,6.000738608236134e-07,0.3116132616996765,0.6891199350357056,-0.022806456312537193,0.3879026174545288,0.6513793468475342,-0.03928142413496971,0.4544520080089569,0.610622227191925,-0.0591561384499073,0.49392879009246826,0.5592121481895447,-0.07755719125270844,0.34065186977386475,0.4852413237094879,0.00016673195932526141,0.4032880365848541,0.4686835706233978,-0.03604310750961304,0.44744712114334106,0.4832623302936554,-0.06813299655914307,0.47834134101867676,0.505179762840271,-0.0851735919713974,0.31593558192253113,0.43324801325798035,-0.01198931410908699,0.3633839786052704,0.3210338354110718,-0.032205089926719666,0.39894336462020874,0.2472691386938095,-0.048500265926122665,0.4261782169342041,0.17679926753044128,-0.05825481563806534,0.28055888414382935,0.4094131290912628,-0.03200783580541611,0.3041650056838989,0.29080528020858765,-0.058083388954401016,0.3243860900402069,0.21553370356559753,-0.07090066373348236,0.3399379849433899,0.14967209100723267,-0.07512263208627701,0.23656928539276123,0.41084468364715576,-0.055288154631853104,0.22789768874645233,0.30539852380752563,-0.07659534364938736,0.22667378187179565,0.2349536418914795,-0.07849031686782837,0.22772598266601562,0.17207568883895874,-0.07596321403980255
8,0.23236051201820374,0.7080813646316528,5.883654239369207e-07,0.31090688705444336,0.6899255514144897,-0.022417040541768074,0.38601231575012207,0.6503963470458984,-0.038518279790878296,0.4518817663192749,0.6083377599716187,-0.05825040489435196,0.4928286671638489,0.559725821018219,-0.0765516608953476,0.33979007601737976,0.4841395914554596,0.001252781949006021,0.4026007652282715,0.4691450297832489,-0.0334932841360569,0.4457521438598633,0.4845747947692871,-0.06394458562135696,0.4751087427139282,0.5064502954483032,-0.07991396635770798,0.3151302933692932,0.431898295879364,-0.011059725657105446,0.36390161514282227,0.3211933374404907,-0.029700858518481255,0.39924293756484985,0.2486923784017563,-0.04414412006735802,0.4259476363658905,0.17841702699661255,-0.052523959428071976,0.28008896112442017,0.40792736411094666,-0.03131718188524246,0.30324575304985046,0.28931307792663574,-0.056269340217113495,0.32311689853668213,0.21347180008888245,-0.06814710050821304,0.33844903111457825,0.14722004532814026,-0.0718490406870842,0.2363777905702591,0.4094316363334656,-0.054872941225767136,0.22667232155799866,0.3044624328613281,-0.07585562020540237,0.22534891963005066,0.23422697186470032,-0.07764548808336258,0.22670745849609375,0.17186173796653748,-0.07508479803800583
9,0.23390348255634308,0.7077503204345703,5.857165774614259e-07,0.31288889050483704,0.6879129409790039,-0.02228889986872673,0.38782793283462524,0.6500941514968872,-0.03846884146332741,0.4530331790447235,0.6093138456344604,-0.058350253850221634,0.4936533570289612,0.5591458678245544,-0.07668326050043106,0.3395170569419861,0.48223385214805603,0.0015894464449957013,0.40490013360977173,0.4643363356590271,-0.03481808677315712,0.44779616594314575,0.4817804992198944,-0.0664447546005249,0.47647735476493835,0.5067659616470337,-0.08261638879776001,0.3149124085903168,0.4306863248348236,-0.010305442847311497,0.36399129033088684,0.3200628459453583,-0.029908398166298866,0.3992081582546234,0.24806925654411316,-0.04545580968260765,0.4256388247013092,0.17869529128074646,-0.05440138652920723,0.28027576208114624,0.4071621596813202,-0.030222894623875618,0.30292704701423645,0.2890087962150574,-0.0555034801363945,0.32276061177253723,0.21399042010307312,-0.06777045875787735,0.33843156695365906,0.14905178546905518,-0.07145882397890091,0.2370874285697937,0.40887579321861267,-0.05339933559298515,0.22709128260612488,0.3042783737182617,-0.07409752160310745,0.22572824358940125,0.23410633206367493,-0.07570457458496094,0.2273705005645752,0.17208081483840942,-0.07275897264480591
